path	translation	split
common_voice_zh-CN_18670825.mp3	In order to hide his identity, Che Yao first opened a "new noodle shop" at the alleyway of the archway in Citang Street, Chengdu.	test
common_voice_zh-CN_18670826.mp3	West Point is city located in Clay County, Mississipi, United States.	test
common_voice_zh-CN_18670827.mp3	In the early days of Tianbao, Emperor Wen Xuan of Qi appoint them marriage for King Kangmu Gao Shi with Zhang Yanzi’s daughter. Make them marry in Jinyan.	test
common_voice_zh-CN_18710619.mp3	Chen Zhenhe (Trần Trinh Cáp), was a citizen of Ming Dynasty immigrating to Vietnam and an official in Ruan Dynasty of Vietnam.	test
common_voice_zh-CN_18710620.mp3	Lujiang Economics Development Zone in Anhui is a county level unit.	test
common_voice_zh-CN_18710621.mp3	Governor office in Xinxing County.	test
common_voice_zh-CN_18710622.mp3	Go is one of the world's most popular game.	test
common_voice_zh-CN_18710623.mp3	The driver's representative goes to the police station to report the case and the transport department to complain.	test
common_voice_zh-CN_18978006.mp3	This is why the unstructured program flow can cause brain confusion.	test
common_voice_zh-CN_18978007.mp3	He is also a member of the National Committee of the Chinese People’s Political Consultative Conference.	test
common_voice_zh-CN_18978008.mp3	The 81th candidate of the 2nd place in the 5th year Jingtai Emperor.	test
common_voice_zh-CN_18978009.mp3	The program estimated the loss rate based on time and the number of responses.	test
common_voice_zh-CN_18978010.mp3	The Sinian era is named after the Sinian period.	test
common_voice_zh-CN_18978011.mp3	Takada Castle is a Japanese-style castle that located in Joetsu City, Niigata County, Japan.	test
common_voice_zh-CN_18978012.mp3	The representatives of Nei Monggol revolutionary cultural troupe mounted on horseback received by Zhou Enlai and other government officials in Beijing, and this experience was included in the Chinese textbook of the primary school.	test
common_voice_zh-CN_18978013.mp3	Huang Zhifeng is his classmate at Huiji College.	test
common_voice_zh-CN_18978014.mp3	Fengtenailailuweit.	test
common_voice_zh-CN_18978015.mp3	Thousands of sunset moths migrate back and forth near the area where the umbilical halberd is distributed.	test
common_voice_zh-CN_18978021.mp3	Gravity wave astronomy is an emerging branch of observational astronomy.	test
common_voice_zh-CN_18978022.mp3	The historical era of the ancient city of Danyang is the Song Dynasty.	test
common_voice_zh-CN_18978023.mp3	GU Yingfen was born in a wealthy family.	test
common_voice_zh-CN_18978024.mp3	This is a masterpiece written by the greatest generation of brilliant people.	test
common_voice_zh-CN_18978025.mp3	The closest airport to the city is Hiroshima Airport in HIroshima.	test
common_voice_zh-CN_18978046.mp3	Maijiasitini.	test
common_voice_zh-CN_18978047.mp3	The light-emitting diode is a special kind of diode.	test
common_voice_zh-CN_18978048.mp3	Lobkowitz is located in the Lobkowitz square.	test
common_voice_zh-CN_18978049.mp3	He served as a councilor of the Hong Kong Legislative Council.	test
common_voice_zh-CN_18978050.mp3	They were all captured.	test
common_voice_zh-CN_18722694.mp3	He has successively served as the personnel director and Deputy Secretary of Anhui Construction Third Branch, general branch secretary and deputy director of Anhui Surveying and Mapping Bureau.	test
common_voice_zh-CN_18722695.mp3	The reason for the crime is speculated to be the murder caused by the money dispute, but the truth is still unknown.	test
common_voice_zh-CN_18722696.mp3	Is a sports game created and released by Konami.	test
common_voice_zh-CN_18722697.mp3	Leon Gary Plauche is famous.	test
common_voice_zh-CN_18722698.mp3	Empress Wei Zifu and crown prince Liu Xun all died in the disaster.	test
common_voice_zh-CN_18722699.mp3	Qishiyi, a female of the Nimazhas, style name Chunyuan, so she is also challed as Chunyuan Qishiyi, Changbai Chunyuan, etc.	test
common_voice_zh-CN_18722700.mp3	Ladbroke Grove can also refer to areas near Notting Hill and North Kensington.	test
common_voice_zh-CN_18722701.mp3	Therefore, the school had requested that Xiang must be selected into the next drawing competition, or he will lose his place as a specialist student.	test
common_voice_zh-CN_18722702.mp3	Fengzhou was set up in the Southern and Northern Dynasties of China.	test
common_voice_zh-CN_18722703.mp3	Every type of defense can be in ‘combination style’.	test
common_voice_zh-CN_18722704.mp3	The Escalade is Cadillac’s largest luxury passenger vehicle and heavy-duty vehicle.	test
common_voice_zh-CN_18722705.mp3	Ma Qiancheng, literary name Guoliang, was born in Pinghu County, Jiaxing Prefecture, Zhejiang Province. He was a military man, a political figure and a Jinshi in the Ming Dynasty.	test
common_voice_zh-CN_18722706.mp3	If the previous work showed a sense of girlhood, this time it will show a variety of different images with a more mature sense.	test
common_voice_zh-CN_18722707.mp3	In his professional career, Windle set out six world records and won six Commonwealth Games; gold medals.	test
common_voice_zh-CN_18722708.mp3	Railway line of the river and line.	test
common_voice_zh-CN_18722709.mp3	Most of the historical materials are only recorded until the Japanese army conquered Tainan. The second volume of this book is continued to be recorded as an important historical material in the history circle.	test
common_voice_zh-CN_18722710.mp3	His twin brother, Chris Cadden is also a footballer.	test
common_voice_zh-CN_18722711.mp3	The registration program is used to connect researchers with volunteers.	test
common_voice_zh-CN_18722712.mp3	Niu Enmei, a native of Shanghai, is an obstetrician and gynecologist, mainly engaged in the research of gynecological receptors and immune contraceptive genetic engineering.	test
common_voice_zh-CN_18722713.mp3	A Ceylon Sanskrit scriptures fell onto the head of Azando, one day when he was chanting some scriptures.	test
common_voice_zh-CN_18996012.mp3	Santopolis de Aguapei is a town located in the state of Saint Paulo, Brazil.	test
common_voice_zh-CN_18996013.mp3	The platform number has two codes.	test
common_voice_zh-CN_18996014.mp3	Comodo provides many free products for download through the Internet.	test
common_voice_zh-CN_18996015.mp3	Served as the envoy of Lingwu.	test
common_voice_zh-CN_18996016.mp3	Nunn also supports the newly established Kentucky Education Television.	test
common_voice_zh-CN_18996052.mp3	The pitcher is Saitama Seibu, who currently plays for the Japan Professional Baseball Pacific League.	test
common_voice_zh-CN_18996053.mp3	The Celestial Society is a branch of the Celestial League, which is one of the three major criminal organizations in Taiwan.	test
common_voice_zh-CN_18996054.mp3	The great-grandfather is Xu Junshou.	test
common_voice_zh-CN_18996055.mp3	Blizzard is the main hazard of this weather.	test
common_voice_zh-CN_18996056.mp3	Father is Xu Dingning.	test
common_voice_zh-CN_18996152.mp3	Wujiang Town is a historic town located in Pukou District, Nanjing City, Jiangsu Province, China.	test
common_voice_zh-CN_18996153.mp3	Hong Feng International was later renamed as Birmingham Global Holdings.	test
common_voice_zh-CN_18996154.mp3	We will conduct the second business since the establishment of Sina.	test
common_voice_zh-CN_18996155.mp3	He was born in Aichi, Japan.	test
common_voice_zh-CN_18996156.mp3	The difference between the front end and the back end.	test
common_voice_zh-CN_18996205.mp3	Neuhallingersiel is a town located in Lower Saxony, Germany.	test
common_voice_zh-CN_18996206.mp3	He learned Frencha and German at the same time.	test
common_voice_zh-CN_18996207.mp3	Father Zhang Gong.	test
common_voice_zh-CN_18996214.mp3	The live broadcast room of the news channel will be used at other times.	test
common_voice_zh-CN_18996215.mp3	Almost all consonants are caused by the above-mentioned phonetic assimilation.	test
common_voice_zh-CN_18978918.mp3	Songshan Town is a town under the jurisdiction of Luoyuan County, Fuzhou City, Fujian Province, China.	test
common_voice_zh-CN_18978919.mp3	The original name of Wuyi Street is Wuyi Town.	test
common_voice_zh-CN_18978920.mp3	Dobcul is a town located in the district of Bratsk, Irkutsk Oblast, Russian Federation.	test
common_voice_zh-CN_18978921.mp3	He takes part in the competition for the Polish national football team.	test
common_voice_zh-CN_18979053.mp3	He has a daughter with his wife Lu Yayu	test
common_voice_zh-CN_18979054.mp3	The Berlin tram is the tram transportation system of the German capital Berlin.	test
common_voice_zh-CN_18979056.mp3	Therefore, E Duotai helped him with various matters in Beijing.	test
common_voice_zh-CN_18979057.mp3	The use of dielectrics is quite extensive.	test
common_voice_zh-CN_19007116.mp3	The Miura parking lot is a rest stop on the Yokohama Yokosuka Road in Yokosuka City, Kanagawa-ken.	test
common_voice_zh-CN_19007117.mp3	Furtwangler is a qualified conductor in Germany.	test
common_voice_zh-CN_19007118.mp3	Madonno is a unincorporated area in Marin County, California, USA.	test
common_voice_zh-CN_19007119.mp3	The main stream of Maiqu merges into the Lancang River near Zhiyanduo Town, Chaya County.	test
common_voice_zh-CN_19007120.mp3	Ball primula is a species of genus of primula in the family of primulaceae.	test
common_voice_zh-CN_19007121.mp3	Hainan Medical College is a public hospital in Haikou City, Hainan Province, China.	test
common_voice_zh-CN_19007122.mp3	Diplomatic relations have not been restored so far.	test
common_voice_zh-CN_19007124.mp3	The death of prince is also regarded as the beginning of Ethiopia’s modern history.	test
common_voice_zh-CN_19007129.mp3	From the Northern Song Dynasty to the Qing Dynasty, this place belonged to Fengxiang Mansion.	test
common_voice_zh-CN_19007130.mp3	It is generally used in salads and other dishes.	test
common_voice_zh-CN_19007131.mp3	The Majesty.	test
common_voice_zh-CN_19007133.mp3	The final view of the entire design series if retro-futurism.	test
common_voice_zh-CN_19007134.mp3	Kutna Hora is a city in the Central Bohemian Region of the Czech Republic.	test
common_voice_zh-CN_19959095.mp3	It consists of two subunits with different substrate specificities.	test
common_voice_zh-CN_19959096.mp3	It is currently managed by the Kempinski Group.	test
common_voice_zh-CN_19959097.mp3	Pulatedipeligeer/	test
common_voice_zh-CN_19959098.mp3	This project is currently a plan.	test
common_voice_zh-CN_19959099.mp3	The world’s first bismuthinite is discovered in Potosi, Bolivia.	test
common_voice_zh-CN_19959119.mp3	Generally, vinegar and soy sauce are not used.	test
common_voice_zh-CN_19959120.mp3	It is not Darwin who proposed the concept of evolution at the first place.	test
common_voice_zh-CN_19959121.mp3	Yellow Cake of Shan Xi, Province.	test
common_voice_zh-CN_19959145.mp3	It is too hot to wear a coat.	test
common_voice_zh-CN_19959157.mp3	The historical period of Wenchang Pavilion in Weiyuan Town is the Ming Dynasty.	test
common_voice_zh-CN_19959158.mp3	It was abolished in the thirteenth year of Sui Dynasty.	test
common_voice_zh-CN_19959159.mp3	This originated from Maoer Mountain in Xingan County.	test
common_voice_zh-CN_19959160.mp3	Taiwan Vymbidium is a species of the genus of Orchidaceae in the family of Bulbophyllim.	test
common_voice_zh-CN_19959203.mp3	She was appointed as the world ambassador of Slovakia in the same year.	test
common_voice_zh-CN_19959204.mp3	There is a large clock tower called Bosingak, which is also the origin of the name of Chongro District.	test
common_voice_zh-CN_19959205.mp3	I beg of you to let me die first.	test
common_voice_zh-CN_19959206.mp3	Parts of the scene of the Ministry of Communications in the play was shot at the headquarters of the Civil Aviation Department.	test
common_voice_zh-CN_19959217.mp3	It is inappropriate to impose the concept of class on the ancients.	test
common_voice_zh-CN_19959218.mp3	A bombing attack targeted at Surabaya, Java, Japan.	test
common_voice_zh-CN_19959220.mp3	The Chrysanthemum is a species of the genus of the Cremanthodium in the family of Compositae.	test
common_voice_zh-CN_19959221.mp3	Fang Yi is a blind pipa master living in Amitabha Temple.	test
common_voice_zh-CN_18986599.mp3	There are 80000 volumes of books.	test
common_voice_zh-CN_18986600.mp3	Women’s House	test
common_voice_zh-CN_18986601.mp3	She has a son named Xu Akatuosi with Macedonian King Pieros.	test
